#multi:
,mass A,mass B,mass C,mass D,
t,x,x,x,x,
1.060000E1,2.069759E-1,,2.497610E-2,2.118518E-1
1.063333E1,2.072016E-1,,2.589000E-2,2.111590E-1
1.066667E1,2.564601E-1,,3.336034E-2,2.678900E-1
1.070000E1,2.987213E-1,,4.274758E-2,3.213185E-1
1.073333E1,3.352005E-1,,5.122189E-2,3.621520E-1
1.076667E1,3.613212E-1,,6.119306E-2,3.971192E-1
1.080000E1,3.614743E-1,,6.124030E-2,3.978503E-1
1.083333E1,3.773090E-1,,7.026758E-2,4.220636E-1
1.086667E1,3.803778E-1,,7.858420E-2,4.335453E-1
1.090000E1,3.781296E-1,,8.631829E-2,4.368453E-1
1.093333E1,3.670915E-1,,9.297506E-2,4.306953E-1
1.096667E1,3.670532E-1,,9.305327E-2,4.309941E-1
1.100000E1,3.513359E-1,,9.772826E-2,4.148361E-1
1.103333E1,3.113162E-1,,1.020332E-1,3.875622E-1
1.106667E1,2.781750E-1,,1.037140E-1,3.496515E-1
1.110000E1,2.358804E-1,,1.039292E-1,3.014529E-1
1.113333E1,2.365663E-1,,1.037823E-1,3.013586E-1
1.116667E1,1.834168E-1,,1.027777E-1,2.496716E-1
1.120000E1,1.265381E-1,,9.944637E-2,1.836326E-1
1.123333E1,4.708879E-2,,9.301387E-2,1.159805E-1
1.126667E1,-2.708579E-2,,8.648805E-2,4.539821E-2
1.130000E1,-2.664494E-2,,8.668061E-2,4.468783E-2
1.133333E1,-9.698546E-2,,7.788592E-2,-2.039919E-2
1.136667E1,-1.496014E-1,,6.897586E-2,-8.314321E-2
1.140000E1,-1.974323E-1,,5.682177E-2,-1.414929E-1
1.143333E1,-2.404208E-1,,4.393381E-2,-1.920713E-1
1.146667E1,-2.412229E-1,,4.338303E-2,-1.914006E-1
1.150000E1,-2.682590E-1,,2.943773E-2,-2.312376E-1
1.153333E1,-2.859802E-1,,1.534174E-2,-2.652096E-1
1.156667E1,-2.961666E-1,,2.700906E-3,-2.859038E-1
1.160000E1,-2.988032E-1,,-9.547857E-3,-2.987865E-1
1.163333E1,-2.994781E-1,,-9.777200E-3,-2.992142E-1
1.166667E1,-2.935441E-1,,-2.528990E-2,-3.046360E-1
1.170000E1,-2.802476E-1,,-3.262675E-2,-3.003669E-1
1.173333E1,-2.564302E-1,,-4.147410E-2,-2.879098E-1
1.176667E1,-2.268418E-1,,-4.529830E-2,-2.689994E-1
1.180000E1,-2.269494E-1,,-4.606451E-2,-2.691358E-1
1.183333E1,-1.887315E-1,,-4.690134E-2,-2.421776E-1
